"","Site","Well","Signal","Value","Experiment","Leaf"
"348","1;3","B3","YB_Ratio",60.8039215686275,"AT1G64550","Set1_Leaf_B"
"349","1;3","B4","yfp",3193,"AT1G64550","Set1_Leaf_B"
"350","1;3","B4","mTurquoise",45,"AT1G64550","Set1_Leaf_B"
"351","1;3","B4","mScarlet",354,"AT1G64550","Set1_Leaf_B"
"352","1;3","B4","YB_Ratio",70.9555555555555,"AT1G64550","Set1_Leaf_B"
"353","1;3","B5","yfp",1884,"AT5G06140","Set1_Leaf_B"
"354","1;3","B5","mTurquoise",62,"AT5G06140","Set1_Leaf_B"
"355","1;3","B5","mScarlet",355,"AT5G06140","Set1_Leaf_B"
"356","1;3","B5","YB_Ratio",30.3870967741935,"AT5G06140","Set1_Leaf_B"
"357","1;3","B6","yfp",1849,"AT5G06140","Set1_Leaf_B"
"358","1;3","B6","mTurquoise",45,"AT5G06140","Set1_Leaf_B"
"359","1;3","B6","mScarlet",346,"AT5G06140","Set1_Leaf_B"
"360","1;3","B6","YB_Ratio",41.0888888888889,"AT5G06140","Set1_Leaf_B"
"361","1;3","B7","yfp",1651,"Null_YFP","Set1_Leaf_B"
"362","1;3","B7","mTurquoise",78,"Null_YFP","Set1_Leaf_B"
"363","1;3","B7","mScarlet",389,"Null_YFP","Set1_Leaf_B"
"364","1;3","B7","YB_Ratio",21.1666666666667,"Null_YFP","Set1_Leaf_B"
"365","1;3","B8","yfp",1785,"Null_YFP","Set1_Leaf_B"
"366","1;3","B8","mTurquoise",74,"Null_YFP","Set1_Leaf_B"
"367","1;3","B8","mScarlet",310,"Null_YFP","Set1_Leaf_B"
"368","1;3","B8","YB_Ratio",24.1216216216216,"Null_YFP","Set1_Leaf_B"
"369","1;3","B9","yfp",2203,"AT3G08530","Set1_Leaf_I"
"370","1;3","B9","mTurquoise",209,"AT3G08530","Set1_Leaf_I"
"371","1;3","B9","mScarlet",283,"AT3G08530","Set1_Leaf_I"
"372","1;3","B9","YB_Ratio",10.5406698564593,"AT3G08530","Set1_Leaf_I"
"373","1;3","B10","yfp",2083,"AT3G08530","Set1_Leaf_I"
"374","1;3","B10","mTurquoise",113,"AT3G08530","Set1_Leaf_I"
"375","1;3","B10","mScarlet",291,"AT3G08530","Set1_Leaf_I"
"376","1;3","B10","YB_Ratio",18.4336283185841,"AT3G08530","Set1_Leaf_I"
"377","1;3","B11","yfp",1617,"Null_YFP","Set1_Leaf_I"
"378","1;3","B11","mTurquoise",146,"Null_YFP","Set1_Leaf_I"
"379","1;3","B11","mScarlet",295,"Null_YFP","Set1_Leaf_I"
"380","1;3","B11","YB_Ratio",11.0753424657534,"Null_YFP","Set1_Leaf_I"
"381","1;3","B12","yfp",1597,"Null_YFP","Set1_Leaf_I"
"382","1;3","B12","mTurquoise",180,"Null_YFP","Set1_Leaf_I"
"383","1;3","B12","mScarlet",326,"Null_YFP","Set1_Leaf_I"
"384","1;3","B12","YB_Ratio",8.87222222222222,"Null_YFP","Set1_Leaf_I"
"385","1;3","C1","yfp",2097,"AT2G29080","Set1_Leaf_C"
"386","1;3","C1","mTurquoise",61,"AT2G29080","Set1_Leaf_C"
"387","1;3","C1","mScarlet",368,"AT2G29080","Set1_Leaf_C"
"388","1;3","C1","YB_Ratio",34.3770491803279,"AT2G29080","Set1_Leaf_C"
"389","1;3","C2","yfp",2043,"AT2G29080","Set1_Leaf_C"
"390","1;3","C2","mTurquoise",57,"AT2G29080","Set1_Leaf_C"
"391","1;3","C2","mScarlet",353,"AT2G29080","Set1_Leaf_C"
"392","1;3","C2","YB_Ratio",35.8421052631579,"AT2G29080","Set1_Leaf_C"
"393","1;3","C3","yfp",4240,"AT1G64550","Set1_Leaf_C"
"394","1;3","C3","mTurquoise",60,"AT1G64550","Set1_Leaf_C"
"395","1;3","C3","mScarlet",527,"AT1G64550","Set1_Leaf_C"
"396","1;3","C3","YB_Ratio",70.6666666666667,"AT1G64550","Set1_Leaf_C"
"397","1;3","C4","yfp",3208,"AT1G64550","Set1_Leaf_C"
"398","1;3","C4","mTurquoise",65,"AT1G64550","Set1_Leaf_C"
"399","1;3","C4","mScarlet",339,"AT1G64550","Set1_Leaf_C"
"400","1;3","C4","YB_Ratio",49.3538461538462,"AT1G64550","Set1_Leaf_C"
"401","1;3","C5","yfp",2660,"AT5G06140","Set1_Leaf_C"
"402","1;3","C5","mTurquoise",105,"AT5G06140","Set1_Leaf_C"
"403","1;3","C5","mScarlet",529,"AT5G06140","Set1_Leaf_C"
"404","1;3","C5","YB_Ratio",25.3333333333333,"AT5G06140","Set1_Leaf_C"
"405","1;3","C6","yfp",2711,"AT5G06140","Set1_Leaf_C"
"406","1;3","C6","mTurquoise",81,"AT5G06140","Set1_Leaf_C"
"407","1;3","C6","mScarlet",615,"AT5G06140","Set1_Leaf_C"
"408","1;3","C6","YB_Ratio",33.4691358024691,"AT5G06140","Set1_Leaf_C"
"409","1;3","C7","yfp",2039,"Null_YFP","Set1_Leaf_C"
"410","1;3","C7","mTurquoise",208,"Null_YFP","Set1_Leaf_C"
"411","1;3","C7","mScarlet",432,"Null_YFP","Set1_Leaf_C"
"412","1;3","C7","YB_Ratio",9.80288461538461,"Null_YFP","Set1_Leaf_C"
"413","1;3","C8","yfp",2161,"Null_YFP","Set1_Leaf_C"
"414","1;3","C8","mTurquoise",142,"Null_YFP","Set1_Leaf_C"
"415","1;3","C8","mScarlet",694,"Null_YFP","Set1_Leaf_C"
"416","1;3","C8","YB_Ratio",15.2183098591549,"Null_YFP","Set1_Leaf_C"
"417","1;3","D1","yfp",2825,"AT5G37830","Set1_Leaf_D"
"418","1;3","D1","mTurquoise",69,"AT5G37830","Set1_Leaf_D"
"419","1;3","D1","mScarlet",439,"AT5G37830","Set1_Leaf_D"
"420","1;3","D1","YB_Ratio",40.9420289855072,"AT5G37830","Set1_Leaf_D"
"421","1;3","D2","yfp",2539,"AT5G37830","Set1_Leaf_D"
"422","1;3","D2","mTurquoise",127,"AT5G37830","Set1_Leaf_D"
"423","1;3","D2","mScarlet",428,"AT5G37830","Set1_Leaf_D"
"424","1;3","D2","YB_Ratio",19.992125984252,"AT5G37830","Set1_Leaf_D"
"425","1;3","D3","yfp",1995,"AT3G07160","Set1_Leaf_D"
"426","1;3","D3","mTurquoise",63,"AT3G07160","Set1_Leaf_D"
"427","1;3","D3","mScarlet",703,"AT3G07160","Set1_Leaf_D"
"428","1;3","D3","YB_Ratio",31.6666666666667,"AT3G07160","Set1_Leaf_D"
"429","1;3","D4","yfp",2052,"AT3G07160","Set1_Leaf_D"
"430","1;3","D4","mTurquoise",66,"AT3G07160","Set1_Leaf_D"
"431","1;3","D4","mScarlet",418,"AT3G07160","Set1_Leaf_D"
"432","1;3","D4","YB_Ratio",31.0909090909091,"AT3G07160","Set1_Leaf_D"
"433","1;3","D5","yfp",1793,"AT1G54080","Set1_Leaf_D"
"434","1;3","D5","mTurquoise",45,"AT1G54080","Set1_Leaf_D"
"435","1;3","D5","mScarlet",337,"AT1G54080","Set1_Leaf_D"
"436","1;3","D5","YB_Ratio",39.8444444444444,"AT1G54080","Set1_Leaf_D"
"437","1;3","D6","yfp",1767,"AT1G54080","Set1_Leaf_D"
"438","1;3","D6","mTurquoise",40,"AT1G54080","Set1_Leaf_D"
"439","1;3","D6","mScarlet",423,"AT1G54080","Set1_Leaf_D"
"440","1;3","D6","YB_Ratio",44.175,"AT1G54080","Set1_Leaf_D"
"441","1;3","D7","yfp",1973,"Null_YFP","Set1_Leaf_D"
"442","1;3","D7","mTurquoise",228,"Null_YFP","Set1_Leaf_D"
"443","1;3","D7","mScarlet",385,"Null_YFP","Set1_Leaf_D"
"444","1;3","D7","YB_Ratio",8.65350877192983,"Null_YFP","Set1_Leaf_D"
"445","1;3","D8","yfp",1611,"Null_YFP","Set1_Leaf_D"
"446","1;3","D8","mTurquoise",220,"Null_YFP","Set1_Leaf_D"
"447","1;3","D8","mScarlet",317,"Null_YFP","Set1_Leaf_D"
"448","1;3","D8","YB_Ratio",7.32272727272727,"Null_YFP","Set1_Leaf_D"
"449","1;3","E1","yfp",2592,"AT5G37830","Set1_Leaf_E"
"450","1;3","E1","mTurquoise",152,"AT5G37830","Set1_Leaf_E"
"451","1;3","E1","mScarlet",322,"AT5G37830","Set1_Leaf_E"
"452","1;3","E1","YB_Ratio",17.0526315789474,"AT5G37830","Set1_Leaf_E"
"453","1;3","E2","yfp",2430,"AT5G37830","Set1_Leaf_E"
"454","1;3","E2","mTurquoise",182,"AT5G37830","Set1_Leaf_E"
"455","1;3","E2","mScarlet",317,"AT5G37830","Set1_Leaf_E"
"456","1;3","E2","YB_Ratio",13.3516483516484,"AT5G37830","Set1_Leaf_E"
"457","1;3","E3","yfp",3335,"AT3G07160","Set1_Leaf_E"
"458","1;3","E3","mTurquoise",111,"AT3G07160","Set1_Leaf_E"
"459","1;3","E3","mScarlet",380,"AT3G07160","Set1_Leaf_E"
"460","1;3","E3","YB_Ratio",30.045045045045,"AT3G07160","Set1_Leaf_E"
"461","1;3","E4","yfp",2492,"AT3G07160","Set1_Leaf_E"
"462","1;3","E4","mTurquoise",100,"AT3G07160","Set1_Leaf_E"
"463","1;3","E4","mScarlet",397,"AT3G07160","Set1_Leaf_E"
"464","1;3","E4","YB_Ratio",24.92,"AT3G07160","Set1_Leaf_E"
"465","1;3","E5","yfp",1668,"AT1G54080","Set1_Leaf_E"
"466","1;3","E5","mTurquoise",44,"AT1G54080","Set1_Leaf_E"
"467","1;3","E5","mScarlet",320,"AT1G54080","Set1_Leaf_E"
"468","1;3","E5","YB_Ratio",37.9090909090909,"AT1G54080","Set1_Leaf_E"
"469","1;3","E6","yfp",1650,"AT1G54080","Set1_Leaf_E"
"470","1;3","E6","mTurquoise",36,"AT1G54080","Set1_Leaf_E"
"471","1;3","E6","mScarlet",296,"AT1G54080","Set1_Leaf_E"
"472","1;3","E6","YB_Ratio",45.8333333333333,"AT1G54080","Set1_Leaf_E"
"473","1;3","E7","yfp",1147,"Null_YFP","Set1_Leaf_E"
"474","1;3","E7","mTurquoise",82,"Null_YFP","Set1_Leaf_E"
"475","1;3","E7","mScarlet",229,"Null_YFP","Set1_Leaf_E"
"476","1;3","E7","YB_Ratio",13.9878048780488,"Null_YFP","Set1_Leaf_E"
"477","1;3","E8","yfp",1883,"Null_YFP","Set1_Leaf_E"
"478","1;3","E8","mTurquoise",262,"Null_YFP","Set1_Leaf_E"
"479","1;3","E8","mScarlet",318,"Null_YFP","Set1_Leaf_E"
"480","1;3","E8","YB_Ratio",7.18702290076336,"Null_YFP","Set1_Leaf_E"
"481","1;3","F1","yfp",3609,"AT5G37830","Set1_Leaf_F"
"482","1;3","F1","mTurquoise",191,"AT5G37830","Set1_Leaf_F"
"483","1;3","F1","mScarlet",533,"AT5G37830","Set1_Leaf_F"
"484","1;3","F1","YB_Ratio",18.8952879581152,"AT5G37830","Set1_Leaf_F"
"485","1;3","F2","yfp",3011,"AT5G37830","Set1_Leaf_F"
"486","1;3","F2","mTurquoise",116,"AT5G37830","Set1_Leaf_F"
"487","1;3","F2","mScarlet",345,"AT5G37830","Set1_Leaf_F"
"488","1;3","F2","YB_Ratio",25.9568965517241,"AT5G37830","Set1_Leaf_F"
"489","1;3","F3","yfp",3615,"AT3G07160","Set1_Leaf_F"
"490","1;3","F3","mTurquoise",117,"AT3G07160","Set1_Leaf_F"
"491","1;3","F3","mScarlet",347,"AT3G07160","Set1_Leaf_F"
"492","1;3","F3","YB_Ratio",30.8974358974359,"AT3G07160","Set1_Leaf_F"
"493","1;3","F4","yfp",1979,"AT3G07160","Set1_Leaf_F"
"494","1;3","F4","mTurquoise",125,"AT3G07160","Set1_Leaf_F"
"495","1;3","F4","mScarlet",302,"AT3G07160","Set1_Leaf_F"
"496","1;3","F4","YB_Ratio",15.832,"AT3G07160","Set1_Leaf_F"
"497","1;3","F5","yfp",2502,"AT1G54080","Set1_Leaf_F"
"498","1;3","F5","mTurquoise",56,"AT1G54080","Set1_Leaf_F"
"499","1;3","F5","mScarlet",617,"AT1G54080","Set1_Leaf_F"
"500","1;3","F5","YB_Ratio",44.6785714285714,"AT1G54080","Set1_Leaf_F"
"501","1;3","F6","yfp",1831,"AT1G54080","Set1_Leaf_F"
"502","1;3","F6","mTurquoise",47,"AT1G54080","Set1_Leaf_F"
"503","1;3","F6","mScarlet",364,"AT1G54080","Set1_Leaf_F"
"504","1;3","F6","YB_Ratio",38.9574468085106,"AT1G54080","Set1_Leaf_F"
"505","1;3","F7","yfp",1842,"Null_YFP","Set1_Leaf_F"
"506","1;3","F7","mTurquoise",343,"Null_YFP","Set1_Leaf_F"
"507","1;3","F7","mScarlet",354,"Null_YFP","Set1_Leaf_F"
"508","1;3","F7","YB_Ratio",5.37026239067055,"Null_YFP","Set1_Leaf_F"
"509","1;3","F8","yfp",1984,"Null_YFP","Set1_Leaf_F"
"510","1;3","F8","mTurquoise",265,"Null_YFP","Set1_Leaf_F"
"511","1;3","F8","mScarlet",396,"Null_YFP","Set1_Leaf_F"
"512","1;3","F8","YB_Ratio",7.48679245283019,"Null_YFP","Set1_Leaf_F"
"513","1;3","G1","yfp",2078,"AT2G33730","Set1_Leaf_G"
"514","1;3","G1","mTurquoise",92,"AT2G33730","Set1_Leaf_G"
"515","1;3","G1","mScarlet",357,"AT2G33730","Set1_Leaf_G"
"516","1;3","G1","YB_Ratio",22.5869565217391,"AT2G33730","Set1_Leaf_G"
"517","1;3","G2","yfp",1910,"AT2G33730","Set1_Leaf_G"
"518","1;3","G2","mTurquoise",71,"AT2G33730","Set1_Leaf_G"
"519","1;3","G2","mScarlet",321,"AT2G33730","Set1_Leaf_G"
"520","1;3","G2","YB_Ratio",26.9014084507042,"AT2G33730","Set1_Leaf_G"
"521","1;3","G3","yfp",1891,"AT4G13780","Set1_Leaf_G"
"522","1;3","G3","mTurquoise",79,"AT4G13780","Set1_Leaf_G"
"523","1;3","G3","mScarlet",350,"AT4G13780","Set1_Leaf_G"
"524","1;3","G3","YB_Ratio",23.9367088607595,"AT4G13780","Set1_Leaf_G"
"525","1;3","G4","yfp",1687,"AT4G13780","Set1_Leaf_G"
"526","1;3","G4","mTurquoise",46,"AT4G13780","Set1_Leaf_G"
"527","1;3","G4","mScarlet",326,"AT4G13780","Set1_Leaf_G"
"528","1;3","G4","YB_Ratio",36.6739130434783,"AT4G13780","Set1_Leaf_G"
"529","1;3","G5","yfp",2277,"AT3G08530","Set1_Leaf_G"
"530","1;3","G5","mTurquoise",62,"AT3G08530","Set1_Leaf_G"
"531","1;3","G5","mScarlet",501,"AT3G08530","Set1_Leaf_G"
"532","1;3","G5","YB_Ratio",36.7258064516129,"AT3G08530","Set1_Leaf_G"
"533","1;3","G6","yfp",1997,"AT3G08530","Set1_Leaf_G"
"534","1;3","G6","mTurquoise",73,"AT3G08530","Set1_Leaf_G"
"535","1;3","G6","mScarlet",299,"AT3G08530","Set1_Leaf_G"
"536","1;3","G6","YB_Ratio",27.3561643835616,"AT3G08530","Set1_Leaf_G"
"537","1;3","G7","yfp",1705,"Null_YFP","Set1_Leaf_G"
"538","1;3","G7","mTurquoise",209,"Null_YFP","Set1_Leaf_G"
"539","1;3","G7","mScarlet",286,"Null_YFP","Set1_Leaf_G"
"540","1;3","G7","YB_Ratio",8.1578947368421,"Null_YFP","Set1_Leaf_G"
"541","1;3","G8","yfp",1858,"Null_YFP","Set1_Leaf_G"
"542","1;3","G8","mTurquoise",84,"Null_YFP","Set1_Leaf_G"
"543","1;3","G8","mScarlet",299,"Null_YFP","Set1_Leaf_G"
"544","1;3","G8","YB_Ratio",22.1190476190476,"Null_YFP","Set1_Leaf_G"
"545","1;3","H1","yfp",1902,"AT2G33730","Set1_Leaf_H"
"546","1;3","H1","mTurquoise",73,"AT2G33730","Set1_Leaf_H"
"547","1;3","H1","mScarlet",318,"AT2G33730","Set1_Leaf_H"
"548","1;3","H1","YB_Ratio",26.0547945205479,"AT2G33730","Set1_Leaf_H"
"549","1;3","H2","yfp",1990,"AT2G33730","Set1_Leaf_H"
"550","1;3","H2","mTurquoise",105,"AT2G33730","Set1_Leaf_H"
"551","1;3","H2","mScarlet",377,"AT2G33730","Set1_Leaf_H"
"552","1;3","H2","YB_Ratio",18.952380952381,"AT2G33730","Set1_Leaf_H"
"553","1;3","H3","yfp",1695,"AT4G13780","Set1_Leaf_H"
"554","1;3","H3","mTurquoise",86,"AT4G13780","Set1_Leaf_H"
"555","1;3","H3","mScarlet",350,"AT4G13780","Set1_Leaf_H"
"556","1;3","H3","YB_Ratio",19.7093023255814,"AT4G13780","Set1_Leaf_H"
"557","1;3","H4","yfp",1666,"AT4G13780","Set1_Leaf_H"
"558","1;3","H4","mTurquoise",86,"AT4G13780","Set1_Leaf_H"
"559","1;3","H4","mScarlet",324,"AT4G13780","Set1_Leaf_H"
"560","1;3","H4","YB_Ratio",19.3720930232558,"AT4G13780","Set1_Leaf_H"
"561","1;3","H5","yfp",2149,"AT3G08530","Set1_Leaf_H"
"562","1;3","H5","mTurquoise",271,"AT3G08530","Set1_Leaf_H"
"563","1;3","H5","mScarlet",307,"AT3G08530","Set1_Leaf_H"
"564","1;3","H5","YB_Ratio",7.92988929889299,"AT3G08530","Set1_Leaf_H"
"565","1;3","H6","yfp",2529,"AT3G08530","Set1_Leaf_H"
"566","1;3","H6","mTurquoise",192,"AT3G08530","Set1_Leaf_H"
"567","1;3","H6","mScarlet",315,"AT3G08530","Set1_Leaf_H"
"568","1;3","H6","YB_Ratio",13.171875,"AT3G08530","Set1_Leaf_H"
"569","1;3","H7","yfp",1621,"Null_YFP","Set1_Leaf_H"
"570","1;3","H7","mTurquoise",196,"Null_YFP","Set1_Leaf_H"
"571","1;3","H7","mScarlet",388,"Null_YFP","Set1_Leaf_H"
"572","1;3","H7","YB_Ratio",8.27040816326531,"Null_YFP","Set1_Leaf_H"
"573","1;3","H8","yfp",1679,"Null_YFP","Set1_Leaf_H"
"574","1;3","H8","mTurquoise",135,"Null_YFP","Set1_Leaf_H"
"575","1;3","H8","mScarlet",308,"Null_YFP","Set1_Leaf_H"
"576","1;3","H8","YB_Ratio",12.437037037037,"Null_YFP","Set1_Leaf_H"
"577","2;1","A1","yfp",2624,"AT2G29080","Set1_Leaf_A"
"578","2;1","A1","mTurquoise",140,"AT2G29080","Set1_Leaf_A"
"579","2;1","A1","mScarlet",525,"AT2G29080","Set1_Leaf_A"
"580","2;1","A1","YB_Ratio",18.7428571428571,"AT2G29080","Set1_Leaf_A"
"581","2;1","A2","yfp",2347,"AT2G29080","Set1_Leaf_A"
"582","2;1","A2","mTurquoise",125,"AT2G29080","Set1_Leaf_A"
"583","2;1","A2","mScarlet",380,"AT2G29080","Set1_Leaf_A"
"584","2;1","A2","YB_Ratio",18.776,"AT2G29080","Set1_Leaf_A"
"585","2;1","A3","yfp",3333,"AT1G64550","Set1_Leaf_A"
"586","2;1","A3","mTurquoise",157,"AT1G64550","Set1_Leaf_A"
"587","2;1","A3","mScarlet",377,"AT1G64550","Set1_Leaf_A"
"588","2;1","A3","YB_Ratio",21.2292993630573,"AT1G64550","Set1_Leaf_A"
"589","2;1","A4","yfp",2951,"AT1G64550","Set1_Leaf_A"
"590","2;1","A4","mTurquoise",153,"AT1G64550","Set1_Leaf_A"
"591","2;1","A4","mScarlet",380,"AT1G64550","Set1_Leaf_A"
"592","2;1","A4","YB_Ratio",19.2875816993464,"AT1G64550","Set1_Leaf_A"
"593","2;1","A5","yfp",1739,"AT5G06140","Set1_Leaf_A"
"594","2;1","A5","mTurquoise",152,"AT5G06140","Set1_Leaf_A"
"595","2;1","A5","mScarlet",290,"AT5G06140","Set1_Leaf_A"
"596","2;1","A5","YB_Ratio",11.4407894736842,"AT5G06140","Set1_Leaf_A"
"597","2;1","A6","yfp",2182,"AT5G06140","Set1_Leaf_A"
"598","2;1","A6","mTurquoise",272,"AT5G06140","Set1_Leaf_A"
"599","2;1","A6","mScarlet",430,"AT5G06140","Set1_Leaf_A"
"600","2;1","A6","YB_Ratio",8.02205882352941,"AT5G06140","Set1_Leaf_A"
"601","2;1","A7","yfp",1532,"Null_YFP","Set1_Leaf_A"
"602","2;1","A7","mTurquoise",292,"Null_YFP","Set1_Leaf_A"
"603","2;1","A7","mScarlet",339,"Null_YFP","Set1_Leaf_A"
"604","2;1","A7","YB_Ratio",5.24657534246575,"Null_YFP","Set1_Leaf_A"
"605","2;1","A8","yfp",1869,"Null_YFP","Set1_Leaf_A"
"606","2;1","A8","mTurquoise",421,"Null_YFP","Set1_Leaf_A"
"607","2;1","A8","mScarlet",323,"Null_YFP","Set1_Leaf_A"
"608","2;1","A8","YB_Ratio",4.43942992874109,"Null_YFP","Set1_Leaf_A"
"609","2;1","A9","yfp",1943,"AT2G33730","Set1_Leaf_I"
"610","2;1","A9","mTurquoise",118,"AT2G33730","Set1_Leaf_I"
"611","2;1","A9","mScarlet",305,"AT2G33730","Set1_Leaf_I"
"612","2;1","A9","YB_Ratio",16.4661016949153,"AT2G33730","Set1_Leaf_I"
"613","2;1","A10","yfp",2056,"AT2G33730","Set1_Leaf_I"
"614","2;1","A10","mTurquoise",71,"AT2G33730","Set1_Leaf_I"
"615","2;1","A10","mScarlet",341,"AT2G33730","Set1_Leaf_I"
"616","2;1","A10","YB_Ratio",28.9577464788732,"AT2G33730","Set1_Leaf_I"
"617","2;1","A11","yfp",1835,"AT4G13780","Set1_Leaf_I"
"618","2;1","A11","mTurquoise",121,"AT4G13780","Set1_Leaf_I"
"619","2;1","A11","mScarlet",309,"AT4G13780","Set1_Leaf_I"
"620","2;1","A11","YB_Ratio",15.1652892561983,"AT4G13780","Set1_Leaf_I"
"621","2;1","A12","yfp",1865,"AT4G13780","Set1_Leaf_I"
"622","2;1","A12","mTurquoise",70,"AT4G13780","Set1_Leaf_I"
"623","2;1","A12","mScarlet",343,"AT4G13780","Set1_Leaf_I"
"624","2;1","A12","YB_Ratio",26.6428571428571,"AT4G13780","Set1_Leaf_I"
"625","2;1","B1","yfp",2002,"AT2G29080","Set1_Leaf_B"
"626","2;1","B1","mTurquoise",29,"AT2G29080","Set1_Leaf_B"
"627","2;1","B1","mScarlet",340,"AT2G29080","Set1_Leaf_B"
"628","2;1","B1","YB_Ratio",69.0344827586207,"AT2G29080","Set1_Leaf_B"
"629","2;1","B2","yfp",1974,"AT2G29080","Set1_Leaf_B"
"630","2;1","B2","mTurquoise",44,"AT2G29080","Set1_Leaf_B"
"631","2;1","B2","mScarlet",410,"AT2G29080","Set1_Leaf_B"
"632","2;1","B2","YB_Ratio",44.8636363636364,"AT2G29080","Set1_Leaf_B"
"633","2;1","B3","yfp",3736,"AT1G64550","Set1_Leaf_B"
"634","2;1","B3","mTurquoise",56,"AT1G64550","Set1_Leaf_B"
"635","2;1","B3","mScarlet",908,"AT1G64550","Set1_Leaf_B"
"636","2;1","B3","YB_Ratio",66.7142857142857,"AT1G64550","Set1_Leaf_B"
"637","2;1","B4","yfp",3843,"AT1G64550","Set1_Leaf_B"
"638","2;1","B4","mTurquoise",59,"AT1G64550","Set1_Leaf_B"
"639","2;1","B4","mScarlet",447,"AT1G64550","Set1_Leaf_B"
"640","2;1","B4","YB_Ratio",65.135593220339,"AT1G64550","Set1_Leaf_B"
"641","2;1","B5","yfp",1882,"AT5G06140","Set1_Leaf_B"
"642","2;1","B5","mTurquoise",50,"AT5G06140","Set1_Leaf_B"
"643","2;1","B5","mScarlet",324,"AT5G06140","Set1_Leaf_B"
"644","2;1","B5","YB_Ratio",37.64,"AT5G06140","Set1_Leaf_B"
"645","2;1","B6","yfp",2272,"AT5G06140","Set1_Leaf_B"
"646","2;1","B6","mTurquoise",46,"AT5G06140","Set1_Leaf_B"
"647","2;1","B6","mScarlet",353,"AT5G06140","Set1_Leaf_B"
"648","2;1","B6","YB_Ratio",49.3913043478261,"AT5G06140","Set1_Leaf_B"
"649","2;1","B7","yfp",1993,"Null_YFP","Set1_Leaf_B"
"650","2;1","B7","mTurquoise",55,"Null_YFP","Set1_Leaf_B"
"651","2;1","B7","mScarlet",345,"Null_YFP","Set1_Leaf_B"
"652","2;1","B7","YB_Ratio",36.2363636363636,"Null_YFP","Set1_Leaf_B"
"653","2;1","B8","yfp",1888,"Null_YFP","Set1_Leaf_B"
"654","2;1","B8","mTurquoise",109,"Null_YFP","Set1_Leaf_B"
"655","2;1","B8","mScarlet",327,"Null_YFP","Set1_Leaf_B"
"656","2;1","B8","YB_Ratio",17.3211009174312,"Null_YFP","Set1_Leaf_B"
"657","2;1","B9","yfp",2475,"AT3G08530","Set1_Leaf_I"
"658","2;1","B9","mTurquoise",190,"AT3G08530","Set1_Leaf_I"
"659","2;1","B9","mScarlet",311,"AT3G08530","Set1_Leaf_I"
"660","2;1","B9","YB_Ratio",13.0263157894737,"AT3G08530","Set1_Leaf_I"
"661","2;1","B10","yfp",2437,"AT3G08530","Set1_Leaf_I"
"662","2;1","B10","mTurquoise",142,"AT3G08530","Set1_Leaf_I"
"663","2;1","B10","mScarlet",292,"AT3G08530","Set1_Leaf_I"
"664","2;1","B10","YB_Ratio",17.1619718309859,"AT3G08530","Set1_Leaf_I"
"665","2;1","B11","yfp",1689,"Null_YFP","Set1_Leaf_I"
"666","2;1","B11","mTurquoise",174,"Null_YFP","Set1_Leaf_I"
"667","2;1","B11","mScarlet",368,"Null_YFP","Set1_Leaf_I"
"668","2;1","B11","YB_Ratio",9.70689655172414,"Null_YFP","Set1_Leaf_I"
"669","2;1","B12","yfp",1957,"Null_YFP","Set1_Leaf_I"
"670","2;1","B12","mTurquoise",186,"Null_YFP","Set1_Leaf_I"
"671","2;1","B12","mScarlet",339,"Null_YFP","Set1_Leaf_I"
"672","2;1","B12","YB_Ratio",10.5215053763441,"Null_YFP","Set1_Leaf_I"
"673","2;1","C1","yfp",2643,"AT2G29080","Set1_Leaf_C"
"674","2;1","C1","mTurquoise",100,"AT2G29080","Set1_Leaf_C"
"675","2;1","C1","mScarlet",405,"AT2G29080","Set1_Leaf_C"
"676","2;1","C1","YB_Ratio",26.43,"AT2G29080","Set1_Leaf_C"
"677","2;1","C2","yfp",2314,"AT2G29080","Set1_Leaf_C"
"678","2;1","C2","mTurquoise",60,"AT2G29080","Set1_Leaf_C"
"679","2;1","C2","mScarlet",367,"AT2G29080","Set1_Leaf_C"
"680","2;1","C2","YB_Ratio",38.5666666666667,"AT2G29080","Set1_Leaf_C"
"681","2;1","C3","yfp",4986,"AT1G64550","Set1_Leaf_C"
"682","2;1","C3","mTurquoise",78,"AT1G64550","Set1_Leaf_C"
"683","2;1","C3","mScarlet",422,"AT1G64550","Set1_Leaf_C"
"684","2;1","C3","YB_Ratio",63.9230769230769,"AT1G64550","Set1_Leaf_C"
"685","2;1","C4","yfp",4668,"AT1G64550","Set1_Leaf_C"
"686","2;1","C4","mTurquoise",61,"AT1G64550","Set1_Leaf_C"
"687","2;1","C4","mScarlet",355,"AT1G64550","Set1_Leaf_C"
"688","2;1","C4","YB_Ratio",76.5245901639344,"AT1G64550","Set1_Leaf_C"
"689","2;1","C5","yfp",3022,"AT5G06140","Set1_Leaf_C"
"690","2;1","C5","mTurquoise",96,"AT5G06140","Set1_Leaf_C"
"691","2;1","C5","mScarlet",582,"AT5G06140","Set1_Leaf_C"
"692","2;1","C5","YB_Ratio",31.4791666666667,"AT5G06140","Set1_Leaf_C"
"693","2;1","C6","yfp",3656,"AT5G06140","Set1_Leaf_C"
"694","2;1","C6","mTurquoise",132,"AT5G06140","Set1_Leaf_C"
"695","2;1","C6","mScarlet",819,"AT5G06140","Set1_Leaf_C"
"696","2;1","C6","YB_Ratio",27.6969696969697,"AT5G06140","Set1_Leaf_C"
"697","2;1","C7","yfp",2266,"Null_YFP","Set1_Leaf_C"
