"","Site","Well","Signal","Value","Experiment","Leaf"
"224","1;2","E8","YB_Ratio",71.68,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_D"
"225","1;2","E9","yfp",25948,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"226","1;2","E9","mTurquoise",102,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"227","1;2","E9","mScarlet",355,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"228","1;2","E9","YB_Ratio",254.392156862745,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"229","1;2","E10","yfp",21746,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"230","1;2","E10","mTurquoise",164,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"231","1;2","E10","mScarlet",372,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"232","1;2","E10","YB_Ratio",132.59756097561,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"233","1;2","E11","yfp",6490,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"234","1;2","E11","mTurquoise",182,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"235","1;2","E11","mScarlet",259,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"236","1;2","E11","YB_Ratio",35.6593406593407,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"237","1;2","E12","yfp",8586,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"238","1;2","E12","mTurquoise",155,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"239","1;2","E12","mScarlet",429,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"240","1;2","E12","YB_Ratio",55.3935483870968,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"241","1;2","F1","yfp",5246,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"242","1;2","F1","mTurquoise",128,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"243","1;2","F1","mScarlet",413,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"244","1;2","F1","YB_Ratio",40.984375,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"245","1;2","F2","yfp",4075,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"246","1;2","F2","mTurquoise",196,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"247","1;2","F2","mScarlet",260,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"248","1;2","F2","YB_Ratio",20.7908163265306,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"249","1;2","F3","yfp",2697,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"250","1;2","F3","mTurquoise",271,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"251","1;2","F3","mScarlet",309,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"252","1;2","F3","YB_Ratio",9.9520295202952,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"253","1;2","F4","yfp",2686,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"254","1;2","F4","mTurquoise",191,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"255","1;2","F4","mScarlet",268,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"256","1;2","F4","YB_Ratio",14.0628272251309,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"257","1;2","F5","yfp",2603,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"258","1;2","F5","mTurquoise",49,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"259","1;2","F5","mScarlet",318,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"260","1;2","F5","YB_Ratio",53.1224489795918,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"261","1;2","F6","yfp",2739,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"262","1;2","F6","mTurquoise",73,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"263","1;2","F6","mScarlet",298,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"264","1;2","F6","YB_Ratio",37.5205479452055,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"265","1;2","F7","yfp",5846,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"266","1;2","F7","mTurquoise",144,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"267","1;2","F7","mScarlet",291,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"268","1;2","F7","YB_Ratio",40.5972222222222,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"269","1;2","F8","yfp",7586,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"270","1;2","F8","mTurquoise",257,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"271","1;2","F8","mScarlet",301,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"272","1;2","F8","YB_Ratio",29.5175097276265,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"273","1;2","F9","yfp",12694,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"274","1;2","F9","mTurquoise",138,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"275","1;2","F9","mScarlet",304,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"276","1;2","F9","YB_Ratio",91.9855072463768,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"277","1;2","F10","yfp",8253,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"278","1;2","F10","mTurquoise",90,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"279","1;2","F10","mScarlet",336,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"280","1;2","F10","YB_Ratio",91.7,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"281","1;2","F11","yfp",5029,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"282","1;2","F11","mTurquoise",162,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"283","1;2","F11","mScarlet",243,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"284","1;2","F11","YB_Ratio",31.0432098765432,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"285","1;2","F12","yfp",9788,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"286","1;2","F12","mTurquoise",225,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"287","1;2","F12","mScarlet",298,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"288","1;2","F12","YB_Ratio",43.5022222222222,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"289","1;2","G1","yfp",1687,"AT5G42470","Set6_Leaf_A"
"290","1;2","G1","mTurquoise",89,"AT5G42470","Set6_Leaf_A"
"291","1;2","G1","mScarlet",293,"AT5G42470","Set6_Leaf_A"
"292","1;2","G1","YB_Ratio",18.9550561797753,"AT5G42470","Set6_Leaf_A"
"293","1;2","G2","yfp",1930,"AT5G42470","Set6_Leaf_A"
"294","1;2","G2","mTurquoise",61,"AT5G42470","Set6_Leaf_A"
"295","1;2","G2","mScarlet",367,"AT5G42470","Set6_Leaf_A"
"296","1;2","G2","YB_Ratio",31.6393442622951,"AT5G42470","Set6_Leaf_A"
"297","1;2","G3","yfp",1120,"AT5G42470","Set6_Leaf_B"
"298","1;2","G3","mTurquoise",56,"AT5G42470","Set6_Leaf_B"
"299","1;2","G3","mScarlet",420,"AT5G42470","Set6_Leaf_B"
"300","1;2","G3","YB_Ratio",20,"AT5G42470","Set6_Leaf_B"
"301","1;2","G4","yfp",1576,"AT5G42470","Set6_Leaf_B"
"302","1;2","G4","mTurquoise",147,"AT5G42470","Set6_Leaf_B"
"303","1;2","G4","mScarlet",270,"AT5G42470","Set6_Leaf_B"
"304","1;2","G4","YB_Ratio",10.7210884353741,"AT5G42470","Set6_Leaf_B"
"305","1;2","G5","yfp",1341,"AT5G42470","Set6_Leaf_C"
"306","1;2","G5","mTurquoise",70,"AT5G42470","Set6_Leaf_C"
"307","1;2","G5","mScarlet",294,"AT5G42470","Set6_Leaf_C"
"308","1;2","G5","YB_Ratio",19.1571428571429,"AT5G42470","Set6_Leaf_C"
"309","1;2","G6","yfp",1678,"AT5G42470","Set6_Leaf_C"
"310","1;2","G6","mTurquoise",97,"AT5G42470","Set6_Leaf_C"
"311","1;2","G6","mScarlet",318,"AT5G42470","Set6_Leaf_C"
"312","1;2","G6","YB_Ratio",17.2989690721649,"AT5G42470","Set6_Leaf_C"
"313","1;2","G7","yfp",1961,"AT1G54080","Set6_Leaf_D"
"314","1;2","G7","mTurquoise",61,"AT1G54080","Set6_Leaf_D"
"315","1;2","G7","mScarlet",369,"AT1G54080","Set6_Leaf_D"
"316","1;2","G7","YB_Ratio",32.1475409836066,"AT1G54080","Set6_Leaf_D"
"317","1;2","G8","yfp",1826,"AT1G54080","Set6_Leaf_D"
"318","1;2","G8","mTurquoise",63,"AT1G54080","Set6_Leaf_D"
"319","1;2","G8","mScarlet",327,"AT1G54080","Set6_Leaf_D"
"320","1;2","G8","YB_Ratio",28.984126984127,"AT1G54080","Set6_Leaf_D"
"321","1;2","G9","yfp",1750,"AT1G54080","Set6_Leaf_E"
"322","1;2","G9","mTurquoise",49,"AT1G54080","Set6_Leaf_E"
"323","1;2","G9","mScarlet",307,"AT1G54080","Set6_Leaf_E"
"324","1;2","G9","YB_Ratio",35.7142857142857,"AT1G54080","Set6_Leaf_E"
"325","1;2","G10","yfp",1570,"AT1G54080","Set6_Leaf_E"
"326","1;2","G10","mTurquoise",44,"AT1G54080","Set6_Leaf_E"
"327","1;2","G10","mScarlet",310,"AT1G54080","Set6_Leaf_E"
"328","1;2","G10","YB_Ratio",35.6818181818182,"AT1G54080","Set6_Leaf_E"
"329","1;2","G11","yfp",1700,"AT1G54080","Set6_Leaf_F"
"330","1;2","G11","mTurquoise",59,"AT1G54080","Set6_Leaf_F"
"331","1;2","G11","mScarlet",342,"AT1G54080","Set6_Leaf_F"
"332","1;2","G11","YB_Ratio",28.8135593220339,"AT1G54080","Set6_Leaf_F"
"333","1;2","G12","yfp",1673,"AT1G54080","Set6_Leaf_F"
"334","1;2","G12","mTurquoise",47,"AT1G54080","Set6_Leaf_F"
"335","1;2","G12","mScarlet",321,"AT1G54080","Set6_Leaf_F"
"336","1;2","G12","YB_Ratio",35.5957446808511,"AT1G54080","Set6_Leaf_F"
"337","1;2","H1","yfp",1567,"Null_YFP","Set6_Leaf_A"
"338","1;2","H1","mTurquoise",62,"Null_YFP","Set6_Leaf_A"
"339","1;2","H1","mScarlet",284,"Null_YFP","Set6_Leaf_A"
"340","1;2","H1","YB_Ratio",25.2741935483871,"Null_YFP","Set6_Leaf_A"
"341","1;2","H2","yfp",1884,"Null_YFP","Set6_Leaf_A"
"342","1;2","H2","mTurquoise",88,"Null_YFP","Set6_Leaf_A"
"343","1;2","H2","mScarlet",283,"Null_YFP","Set6_Leaf_A"
"344","1;2","H2","YB_Ratio",21.4090909090909,"Null_YFP","Set6_Leaf_A"
"345","1;2","H3","yfp",1403,"Null_YFP","Set6_Leaf_B"
"346","1;2","H3","mTurquoise",463,"Null_YFP","Set6_Leaf_B"
"347","1;2","H3","mScarlet",284,"Null_YFP","Set6_Leaf_B"
"348","1;2","H3","YB_Ratio",3.03023758099352,"Null_YFP","Set6_Leaf_B"
"349","1;2","H4","yfp",1573,"Null_YFP","Set6_Leaf_B"
"350","1;2","H4","mTurquoise",470,"Null_YFP","Set6_Leaf_B"
"351","1;2","H4","mScarlet",263,"Null_YFP","Set6_Leaf_B"
"352","1;2","H4","YB_Ratio",3.3468085106383,"Null_YFP","Set6_Leaf_B"
"353","1;2","H5","yfp",1640,"Null_YFP","Set6_Leaf_C"
"354","1;2","H5","mTurquoise",96,"Null_YFP","Set6_Leaf_C"
"355","1;2","H5","mScarlet",350,"Null_YFP","Set6_Leaf_C"
"356","1;2","H5","YB_Ratio",17.0833333333333,"Null_YFP","Set6_Leaf_C"
"357","1;2","H6","yfp",1626,"Null_YFP","Set6_Leaf_C"
"358","1;2","H6","mTurquoise",120,"Null_YFP","Set6_Leaf_C"
"359","1;2","H6","mScarlet",317,"Null_YFP","Set6_Leaf_C"
"360","1;2","H6","YB_Ratio",13.55,"Null_YFP","Set6_Leaf_C"
"361","1;2","H7","yfp",1677,"Null_YFP","Set6_Leaf_D"
"362","1;2","H7","mTurquoise",289,"Null_YFP","Set6_Leaf_D"
"363","1;2","H7","mScarlet",256,"Null_YFP","Set6_Leaf_D"
"364","1;2","H7","YB_Ratio",5.80276816608997,"Null_YFP","Set6_Leaf_D"
"365","1;2","H8","yfp",1614,"Null_YFP","Set6_Leaf_D"
"366","1;2","H8","mTurquoise",396,"Null_YFP","Set6_Leaf_D"
"367","1;2","H8","mScarlet",258,"Null_YFP","Set6_Leaf_D"
"368","1;2","H8","YB_Ratio",4.07575757575758,"Null_YFP","Set6_Leaf_D"
"369","1;2","H9","yfp",1687,"Null_YFP","Set6_Leaf_E"
"370","1;2","H9","mTurquoise",86,"Null_YFP","Set6_Leaf_E"
"371","1;2","H9","mScarlet",311,"Null_YFP","Set6_Leaf_E"
"372","1;2","H9","YB_Ratio",19.6162790697674,"Null_YFP","Set6_Leaf_E"
"373","1;2","H10","yfp",1662,"Null_YFP","Set6_Leaf_E"
"374","1;2","H10","mTurquoise",103,"Null_YFP","Set6_Leaf_E"
"375","1;2","H10","mScarlet",268,"Null_YFP","Set6_Leaf_E"
"376","1;2","H10","YB_Ratio",16.1359223300971,"Null_YFP","Set6_Leaf_E"
"377","1;2","H11","yfp",1452,"Null_YFP","Set6_Leaf_F"
"378","1;2","H11","mTurquoise",263,"Null_YFP","Set6_Leaf_F"
"379","1;2","H11","mScarlet",249,"Null_YFP","Set6_Leaf_F"
"380","1;2","H11","YB_Ratio",5.52091254752852,"Null_YFP","Set6_Leaf_F"
"381","1;2","H12","yfp",1612,"Null_YFP","Set6_Leaf_F"
"382","1;2","H12","mTurquoise",186,"Null_YFP","Set6_Leaf_F"
"383","1;2","H12","mScarlet",202,"Null_YFP","Set6_Leaf_F"
"384","1;2","H12","YB_Ratio",8.66666666666667,"Null_YFP","Set6_Leaf_F"
"385","1;3","A1","yfp",1841,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"386","1;3","A1","mTurquoise",63,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"387","1;3","A1","mScarlet",265,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"388","1;3","A1","YB_Ratio",29.2222222222222,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"389","1;3","A2","yfp",1478,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"390","1;3","A2","mTurquoise",42,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"391","1;3","A2","mScarlet",201,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"392","1;3","A2","YB_Ratio",35.1904761904762,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"393","1;3","A3","yfp",2259,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"394","1;3","A3","mTurquoise",113,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"395","1;3","A3","mScarlet",372,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"396","1;3","A3","YB_Ratio",19.9911504424779,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"397","1;3","A4","yfp",1866,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"398","1;3","A4","mTurquoise",64,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"399","1;3","A4","mScarlet",317,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"400","1;3","A4","YB_Ratio",29.15625,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"401","1;3","A5","yfp",1784,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"402","1;3","A5","mTurquoise",42,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"403","1;3","A5","mScarlet",314,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"404","1;3","A5","YB_Ratio",42.4761904761905,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"405","1;3","A6","yfp",1864,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"406","1;3","A6","mTurquoise",46,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"407","1;3","A6","mScarlet",303,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"408","1;3","A6","YB_Ratio",40.5217391304348,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"409","1;3","A7","yfp",1335,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"410","1;3","A7","mTurquoise",32,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"411","1;3","A7","mScarlet",273,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"412","1;3","A7","YB_Ratio",41.71875,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"413","1;3","A8","yfp",1743,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"414","1;3","A8","mTurquoise",56,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"415","1;3","A8","mScarlet",451,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"416","1;3","A8","YB_Ratio",31.125,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"417","1;3","A9","yfp",1313,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"418","1;3","A9","mTurquoise",26,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"419","1;3","A9","mScarlet",217,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"420","1;3","A9","YB_Ratio",50.5,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"421","1;3","A10","yfp",1531,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"422","1;3","A10","mTurquoise",37,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"423","1;3","A10","mScarlet",361,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"424","1;3","A10","YB_Ratio",41.3783783783784,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"425","1;3","A11","yfp",1504,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"426","1;3","A11","mTurquoise",41,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"427","1;3","A11","mScarlet",270,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"428","1;3","A11","YB_Ratio",36.6829268292683,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"429","1;3","A12","yfp",1598,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"430","1;3","A12","mTurquoise",47,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"431","1;3","A12","mScarlet",290,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"432","1;3","A12","YB_Ratio",34,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"433","1;3","B1","yfp",1682,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"434","1;3","B1","mTurquoise",55,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"435","1;3","B1","mScarlet",291,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"436","1;3","B1","YB_Ratio",30.5818181818182,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"437","1;3","B2","yfp",1687,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"438","1;3","B2","mTurquoise",34,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"439","1;3","B2","mScarlet",257,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"440","1;3","B2","YB_Ratio",49.6176470588235,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"441","1;3","B3","yfp",2279,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"442","1;3","B3","mTurquoise",212,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"443","1;3","B3","mScarlet",257,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"444","1;3","B3","YB_Ratio",10.75,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"445","1;3","B4","yfp",2289,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"446","1;3","B4","mTurquoise",192,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"447","1;3","B4","mScarlet",255,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"448","1;3","B4","YB_Ratio",11.921875,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"449","1;3","B5","yfp",1843,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"450","1;3","B5","mTurquoise",84,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"451","1;3","B5","mScarlet",298,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"452","1;3","B5","YB_Ratio",21.9404761904762,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"453","1;3","B6","yfp",1861,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"454","1;3","B6","mTurquoise",67,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"455","1;3","B6","mScarlet",298,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"456","1;3","B6","YB_Ratio",27.7761194029851,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"457","1;3","B7","yfp",1817,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"458","1;3","B7","mTurquoise",45,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"459","1;3","B7","mScarlet",292,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"460","1;3","B7","YB_Ratio",40.3777777777778,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"461","1;3","B8","yfp",1569,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"462","1;3","B8","mTurquoise",44,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"463","1;3","B8","mScarlet",279,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"464","1;3","B8","YB_Ratio",35.6590909090909,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"465","1;3","B9","yfp",1509,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"466","1;3","B9","mTurquoise",39,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"467","1;3","B9","mScarlet",294,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"468","1;3","B9","YB_Ratio",38.6923076923077,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"469","1;3","B10","yfp",1524,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"470","1;3","B10","mTurquoise",36,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"471","1;3","B10","mScarlet",308,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"472","1;3","B10","YB_Ratio",42.3333333333333,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"473","1;3","B11","yfp",1752,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"474","1;3","B11","mTurquoise",51,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"475","1;3","B11","mScarlet",329,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"476","1;3","B11","YB_Ratio",34.3529411764706,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"477","1;3","B12","yfp",1855,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"478","1;3","B12","mTurquoise",47,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"479","1;3","B12","mScarlet",269,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"480","1;3","B12","YB_Ratio",39.468085106383,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"481","1;3","C1","yfp",1595,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"482","1;3","C1","mTurquoise",74,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"483","1;3","C1","mScarlet",278,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"484","1;3","C1","YB_Ratio",21.5540540540541,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"485","1;3","C2","yfp",1837,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"486","1;3","C2","mTurquoise",41,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"487","1;3","C2","mScarlet",330,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"488","1;3","C2","YB_Ratio",44.8048780487805,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"489","1;3","C3","yfp",1830,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"490","1;3","C3","mTurquoise",91,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"491","1;3","C3","mScarlet",260,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"492","1;3","C3","YB_Ratio",20.1098901098901,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"493","1;3","C4","yfp",2078,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"494","1;3","C4","mTurquoise",152,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"495","1;3","C4","mScarlet",316,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
